12asA,12asA,active
12asA,1amuA,active
12asA,1c0aA,active
12asA,1ct9A,active
12asA,1jp4A,active
12asA,1khtB,active
12asA,1qb8A,active
12asA,1tb7B,active
12asA,8gpbA,active
1a0iA,1a0iA,active
1a0iA,1a49A,active
1a0iA,1aylA,active
1a0iA,1b8aA,active
1a0iA,1dv2A,active
1a0iA,1dy3A,active
1a0iA,1e2qA,active
1a0iA,1e8xA,active
1a0iA,1esqA,active
1a0iA,1gn8A,active
1a0iA,1kvkA,active
1a0iA,1o9tB,active
1a0iA,1rdqE,active
1a0iA,1tidA,active
1a49A,1a0iA,active
1a49A,1a49A,active
1a49A,1aylA,active
1a49A,1b8aA,active
1a49A,1dv2A,active
1a49A,1dy3A,active
1a49A,1e2qA,active
1a49A,1e8xA,active
1a49A,1esqA,active
1a49A,1gn8A,active
1a49A,1kvkA,active
1a49A,1o9tB,active
1a49A,1rdqE,active
1a49A,1tidA,active
1a6qA,1a6qA,active
1a6qA,1b8oA,active
1a6qA,1brwA,active
1a6qA,1cqjB,active
1a6qA,1d1qB,active
1a6qA,1dakA,active
1a6qA,1e9gA,active
1a6qA,1ejdB,active
1a6qA,1eucA,active
1a6qA,1ew2A,active
1a6qA,1fbtB,active
1a6qA,1gypA,active
1a6qA,1h6lA,active
1a6qA,1ho5B,active
1a6qA,1l5wB,active
1a6qA,1l7mA,active
1a6qA,1lbyA,active
1a6qA,1lyvA,active
1a6qA,1qf5A,active
1a6qA,1tcoA,active
1amuA,12asA,active
1amuA,1amuA,active
1amuA,1c0aA,active
1amuA,1ct9A,active
1amuA,1jp4A,active
1amuA,1khtB,active
1amuA,1qb8A,active
1amuA,1tb7B,active
1amuA,8gpbA,active
1aylA,1a0iA,active
1aylA,1a49A,active
1aylA,1aylA,active
1aylA,1b8aA,active
1aylA,1dv2A,active
1aylA,1dy3A,active
1aylA,1e2qA,active
1aylA,1e8xA,active
1aylA,1esqA,active
1aylA,1gn8A,active
1aylA,1kvkA,active
1aylA,1o9tB,active
1aylA,1rdqE,active
1aylA,1tidA,active
1b8aA,1a0iA,active
1b8aA,1a49A,active
1b8aA,1aylA,active
1b8aA,1b8aA,active
1b8aA,1dv2A,active
1b8aA,1dy3A,active
1b8aA,1e2qA,active
1b8aA,1e8xA,active
1b8aA,1esqA,active
1b8aA,1gn8A,active
1b8aA,1kvkA,active
1b8aA,1o9tB,active
1b8aA,1rdqE,active
1b8aA,1tidA,active
1b8oA,1a6qA,active
1b8oA,1b8oA,active
1b8oA,1brwA,active
1b8oA,1cqjB,active
1b8oA,1d1qB,active
1b8oA,1dakA,active
1b8oA,1e9gA,active
1b8oA,1ejdB,active
1b8oA,1eucA,active
1b8oA,1ew2A,active
1b8oA,1fbtB,active
1b8oA,1gypA,active
1b8oA,1h6lA,active
1b8oA,1ho5B,active
1b8oA,1l5wB,active
1b8oA,1l7mA,active
1b8oA,1lbyA,active
1b8oA,1lyvA,active
1b8oA,1qf5A,active
1b8oA,1tcoA,active
1bdgA,1bdgA,active
1bdgA,1k1wA,active
1brwA,1a6qA,active
1brwA,1b8oA,active
1brwA,1brwA,active
1brwA,1cqjB,active
